Date,Ticker,Index_Source,Stock_Price,ATM_Strike,Implied_Volatility,1W_Call_Price,1W_Put_Price,1W_Call_Delta,1W_Put_Delta,1W_Gamma,1W_Call_Theta,1W_Put_Theta,1W_Vega,1W_Call_Rho,1W_Put_Rho,2W_Call_Price,2W_Put_Price,2W_Call_Delta,2W_Put_Delta,2W_Gamma,2W_Call_Theta,2W_Put_Theta,2W_Vega,2W_Call_Rho,2W_Put_Rho,3W_Call_Price,3W_Put_Price,3W_Call_Delta,3W_Put_Delta,3W_Gamma,3W_Call_Theta,3W_Put_Theta,3W_Vega,3W_Call_Rho,3W_Put_Rho
8/21/2026 11:16,CAT,Dow 30 / S&P 500,817.68,820,0.3477,15.95,18.38,0.4941,-0.5059,0.0101,-1.1752,-1.063,0.4517,0.0746,-0.0825,26.73,23.71,0.5095,-0.4905,0.0067,-0.9009,-0.7888,0.6387,0.1508,-0.1631,24,32.26,0.5173,-0.4827,0.0057,-0.7213,-0.6093,0.7817,0.2272,-0.2432
8/21/2026 11:16,CCEP,Nasdaq 100,107.67,110,0.2813,0.07,4.9,0.3066,-0.6934,0.0837,-0.1096,-0.0945,0.0523,0.0062,-0.0149,0.07,4.9,0.3721,-0.6279,0.0638,-0.0854,-0.0704,0.0798,0.0148,-0.0273,1.6,4.5,0.3792,-0.6208,0.0639,-0.0593,-0.0443,0.0983,0.0226,-0.0405
8/21/2026 11:16,CDNS,Nasdaq 100,315.38,320,0.4448,3.65,10.33,0.4248,-0.5752,0.0202,-0.5613,-0.5175,0.1711,0.0246,-0.0367,7,11.17,0.4507,-0.5493,0.0162,-0.3644,-0.3207,0.2445,0.0515,-0.071,16.5,9.1,0.4693,-0.5307,0.0134,-0.3,-0.2563,0.3009,0.0793,-0.1043
8/21/2026 11:16,CEG,Nasdaq 100,274.75,270,0.4683,8.3,4.8,0.6241,-0.3759,0.0213,-0.5051,-0.4682,0.1444,0.031,-0.0207,8.71,7.6,0.6028,-0.3972,0.0156,-0.3605,-0.3236,0.2075,0.0587,-0.0447,13.68,8.96,0.597,-0.403,0.0134,-0.2873,-0.2504,0.2551,0.0861,-0.0688
8/21/2026 11:16,CHTR,Nasdaq 100,150.1,150,0.5469,3.6,5.56,0.5237,-0.4763,0.035,-0.3335,-0.313,0.0828,0.0142,-0.0146,5.67,7.2,0.5306,-0.4694,0.0255,-0.2319,-0.2114,0.1169,0.0281,-0.0293,7.2,5.75,0.5358,-0.4642,0.0219,-0.1818,-0.1613,0.1431,0.042,-0.0441
8/21/2026 11:16,CL,S&P 500,90.67,90,0.3291,4.9,0.59,0.5818,-0.4182,0.0945,-0.1222,-0.1099,0.049,0.0097,-0.0075,1.85,1.19,0.581,-0.419,0.0823,-0.0731,-0.0608,0.0694,0.0193,-0.0151,3.52,2.12,0.5801,-0.4199,0.0722,-0.0572,-0.045,0.085,0.0287,-0.0229
8/21/2026 11:16,CMCSA,Nasdaq 100 / S&P 500,26.88,27,0.2871,0.36,0.48,0.471,-0.529,0.3724,-0.0321,-0.0284,0.0148,0.0024,-0.0028,0.49,0.94,0.4961,-0.5039,0.2296,-0.0265,-0.0228,0.021,0.0049,-0.0055,0.6,1.19,0.5054,-0.4946,0.1993,-0.0208,-0.0171,0.0257,0.0074,-0.0081
8/21/2026 11:16,COF,S&P 500,217.95,220,0.2703,2.7,5.4,0.4185,-0.5815,0.0479,-0.2397,-0.2096,0.1179,0.017,-0.0251,4.4,8.02,0.4613,-0.5387,0.031,-0.1949,-0.1648,0.1695,0.0369,-0.0473,5.05,7.78,0.4775,-0.5225,0.0258,-0.1597,-0.1296,0.2082,0.0567,-0.0695
8/21/2026 11:16,COP,S&P 500,135.26,135,0.2786,2.46,0.34,0.5378,-0.4622,0.0761,-0.1577,-0.1392,0.0744,0.0135,-0.0124,3.35,2.96,0.5383,-0.4617,0.0508,-0.1203,-0.1019,0.1052,0.0266,-0.0251,3.86,0.92,0.5405,-0.4595,0.0388,-0.1061,-0.0877,0.1288,0.0395,-0.0379
8/21/2026 11:16,COST,Nasdaq 100 / S&P 500,946.62,950,0.2352,11.09,11,0.4746,-0.5254,0.0129,-0.937,-0.807,0.5219,0.084,-0.098,16.2,16.14,0.4957,-0.5043,0.0089,-0.7041,-0.5742,0.7396,0.1734,-0.1903,12.33,29.92,0.5067,-0.4933,0.0073,-0.5783,-0.4486,0.9057,0.2637,-0.2813
8/21/2026 11:16,CPRT,Nasdaq 100,34.26,34,0.4883,0.06,0.92,0.5647,-0.4353,0.1699,-0.0677,-0.063,0.0187,0.0035,-0.003,0.06,0.92,0.5592,-0.4408,0.1204,-0.0486,-0.0439,0.0265,0.0068,-0.0062,1.25,1.85,0.5626,-0.4374,0.1173,-0.0339,-0.0293,0.0324,0.0102,-0.0093
8/21/2026 11:16,CRM,Dow 30 / S&P 500,209.66,210,0.7161,8.93,8.68,0.5171,-0.4829,0.0192,-0.6056,-0.5769,0.1157,0.0192,-0.021,9.9,11.1,0.5241,-0.4759,0.0164,-0.3587,-0.33,0.1635,0.0384,-0.042,10.45,11.55,0.5295,-0.4705,0.0147,-0.2694,-0.2407,0.2001,0.0576,-0.0629
8/21/2026 11:16,CRWD,Nasdaq 100,190.1,190,0.7859,9,8.44,0.5271,-0.4729,0.0192,-0.6008,-0.5748,0.1048,0.0176,-0.0188,10.6,10.69,0.5347,-0.4653,0.015,-0.3881,-0.3622,0.148,0.0349,-0.0379,12.6,11.95,0.5403,-0.4597,0.0131,-0.2989,-0.273,0.181,0.052,-0.057
8/21/2026 11:16,CSCO,Dow 30 / Nasdaq 100 / S&P 500,111.45,110,0.2136,2.12,1.4,0.6879,-0.3121,0.1073,-0.0935,-0.0785,0.0546,0.0143,-0.0068,2.89,2.14,0.6336,-0.3664,0.0715,-0.08,-0.065,0.0821,0.0259,-0.0162,3.75,2.66,0.6112,-0.3888,0.054,-0.0736,-0.0586,0.1025,0.037,-0.0261
8/21/2026 11:16,CSX,Nasdaq 100,51.15,50,0.3745,1.5,0.29,0.6854,-0.3146,0.1338,-0.0718,-0.065,0.0251,0.0064,-0.0032,1.7,0.5,0.6314,-0.3686,0.0878,-0.0619,-0.0551,0.0378,0.0115,-0.0077,1.7,0.63,0.6563,-0.3437,0.1032,-0.0355,-0.0287,0.0451,0.0181,-0.0106
8/21/2026 11:16,CTAS,Nasdaq 100,204.01,200,0.3298,5.1,1.64,0.6838,-0.3162,0.0382,-0.2551,-0.2277,0.1005,0.0256,-0.0127,7.8,5.33,0.6455,-0.3545,0.0286,-0.1899,-0.1625,0.1487,0.0476,-0.029,10.37,5.3,0.6079,-0.3921,0.0185,-0.2058,-0.1785,0.188,0.0652,-0.0495
8/21/2026 11:16,CTSH,Nasdaq 100,62.51,65,0.5977,0.36,0.55,0.3376,-0.6624,0.0706,-0.1378,-0.1289,0.0316,0.0038,-0.0086,0.36,0.55,0.3979,-0.6021,0.0527,-0.104,-0.0951,0.0472,0.0088,-0.0161,1.67,4.3,0.3854,-0.6146,0.0581,-0.063,-0.0541,0.0573,0.0129,-0.0244
8/21/2026 11:16,CVS,S&P 500,93.84,95,0.2441,0.75,2.24,0.3752,-0.6248,0.1195,-0.0907,-0.0777,0.0493,0.0066,-0.0116,1.26,2.53,0.4294,-0.5706,0.0821,-0.0724,-0.0594,0.0722,0.0149,-0.0215,1.61,2.51,0.4533,-0.5467,0.0668,-0.0615,-0.0485,0.0892,0.0233,-0.0312
8/21/2026 11:16,CVX,Dow 30 / S&P 500,205.94,210,0.2566,1.42,4.9,0.3068,-0.6932,0.048,-0.192,-0.1633,0.1002,0.0118,-0.0284,2.84,12,0.3821,-0.6179,0.0344,-0.1615,-0.1328,0.1538,0.0291,-0.0513,3.81,6.45,0.411,-0.589,0.0292,-0.1345,-0.1058,0.1921,0.0465,-0.074
8/21/2026 11:16,DASH,Nasdaq 100,224.4,220,0.4824,7.65,2.8,0.6346,-0.3654,0.0251,-0.421,-0.3909,0.1168,0.0257,-0.0165,8.72,6.95,0.6129,-0.3871,0.019,-0.2928,-0.2628,0.1683,0.0487,-0.0355,10.7,5.9,0.6046,-0.3954,0.016,-0.2373,-0.2073,0.2073,0.071,-0.0552
8/21/2026 11:16,DDOG,Nasdaq 100,234.7,230,0.4828,9,5.35,0.637,-0.363,0.0239,-0.4398,-0.4083,0.1219,0.027,-0.0171,12.75,9.19,0.601,-0.399,0.0149,-0.3744,-0.343,0.1775,0.0491,-0.0389,12.34,10.55,0.5979,-0.4021,0.0133,-0.2861,-0.2547,0.2178,0.0725,-0.0595
8/21/2026 11:16,DE,S&P 500,626.59,630,0.3209,7.2,13.65,0.4689,-0.5311,0.0143,-0.83,-0.7438,0.3451,0.0545,-0.0662,11.22,20,0.4961,-0.5039,0.0085,-0.7059,-0.6197,0.4895,0.1125,-0.1287,11.65,32.54,0.5013,-0.4987,0.0085,-0.4847,-0.3987,0.5996,0.1704,-0.191
8/21/2026 11:16,DHR,S&P 500,217.95,220,0.3237,3,6.68,0.4343,-0.5657,0.0403,-0.2872,-0.2571,0.1188,0.0176,-0.0246,5.2,1.63,0.4665,-0.5335,0.0284,-0.212,-0.1819,0.1697,0.0371,-0.0471,6.7,2.7,0.4826,-0.5174,0.0233,-0.1758,-0.1458,0.2084,0.057,-0.0692
8/21/2026 11:16,DIS,Dow 30 / S&P 500,107.79,110,0.2456,0.64,2.75,0.2907,-0.7093,0.0935,-0.0939,-0.0789,0.0512,0.0059,-0.0152,1.07,2.69,0.3596,-0.6404,0.0724,-0.0741,-0.0591,0.0789,0.0144,-0.0277,1.36,3.5,0.3901,-0.6099,0.0628,-0.0614,-0.0463,0.0992,0.0233,-0.0398
8/21/2026 11:16,DOW,Dow 30,33.22,33,0.4053,0.73,0.67,0.5639,-0.4361,0.2113,-0.0549,-0.0504,0.0181,0.0034,-0.0029,1,1.13,0.5629,-0.4371,0.1757,-0.034,-0.0295,0.0256,0.0068,-0.0059,1.14,2.06,0.5586,-0.4414,0.1281,-0.0313,-0.0268,0.0314,0.0099,-0.0091
8/21/2026 11:16,DUK,S&P 500,120.66,120,0.5708,2.45,0.15,0.5482,-0.4518,0.0415,-0.2783,-0.2619,0.0662,0.0119,-0.0111,2.45,0.15,0.5486,-0.4514,0.0294,-0.199,-0.1826,0.0936,0.0232,-0.0228,3.1,1.72,0.5778,-0.4222,0.0666,-0.0639,-0.0475,0.1133,0.0385,-0.0304
8/21/2026 11:16,DXCM,Nasdaq 100,90.64,90,0.3779,2,1.56,0.5714,-0.4286,0.0827,-0.1398,-0.1275,0.0493,0.0095,-0.0077,2.99,2.2,0.5603,-0.4397,0.0537,-0.11,-0.0977,0.07,0.0182,-0.0163,3.3,2.4,0.5618,-0.4382,0.0482,-0.0831,-0.0708,0.0857,0.0272,-0.0245
8/21/2026 11:16,EA,Nasdaq 100,209.7,210,0.1,1.11,1.21,0.4892,-0.5108,0.1373,-0.0966,-0.0679,0.1158,0.0195,-0.0208,1.69,1.59,0.5138,-0.4862,0.0971,-0.073,-0.0443,0.1637,0.0407,-0.0397,2.16,1.86,0.5288,-0.4712,0.0791,-0.0625,-0.0339,0.2001,0.0626,-0.0579
8/21/2026 11:16,EMR,S&P 500,155.93,155,0.3098,2.25,0.65,0.573,-0.427,0.0586,-0.1992,-0.178,0.0847,0.0165,-0.0132,8.17,2.68,0.5585,-0.4415,0.0357,-0.1671,-0.1459,0.1205,0.0315,-0.0279,6.16,1.53,0.5591,-0.4409,0.0306,-0.1324,-0.1113,0.1476,0.0468,-0.0421
8/21/2026 11:16,EXC,Nasdaq 100,44.32,44,0.5898,1.68,0.16,0.5562,-0.4438,0.1091,-0.1053,-0.0993,0.0242,0.0044,-0.004,1.68,0.16,0.5545,-0.4455,0.0772,-0.0753,-0.0693,0.0343,0.0086,-0.0083,2.05,0.7,0.5906,-0.4094,0.177,-0.0237,-0.0177,0.0413,0.0144,-0.0108
8/21/2026 11:16,FANG,Nasdaq 100,209.98,210,0.3252,1.5,0.85,0.5166,-0.4834,0.0422,-0.2836,-0.2548,0.1159,0.0201,-0.0202,1.5,0.85,0.5241,-0.4759,0.0298,-0.2045,-0.1758,0.1638,0.0401,-0.0403,8.25,7.02,0.5299,-0.4701,0.0228,-0.1794,-0.1508,0.2004,0.0599,-0.0606
8/21/2026 11:16,FAST,Nasdaq 100,51.23,50,0.6484,1.25,0.15,0.6279,-0.3721,0.0822,-0.1284,-0.1215,0.0268,0.0057,-0.0039,1.25,0.15,0.6064,-0.3936,0.0591,-0.0932,-0.0864,0.0386,0.0107,-0.0085,2.2,0.9,0.6587,-0.3413,0.0982,-0.037,-0.0301,0.0451,0.0181,-0.0106
8/21/2026 11:16,FDX,S&P 500,327.7,330,0.2561,4.41,6.3,0.4394,-0.5606,0.0339,-0.3466,-0.3014,0.179,0.0269,-0.0363,5.83,8.1,0.4756,-0.5244,0.0214,-0.2849,-0.2398,0.2556,0.0572,-0.0691,6.89,8.9,0.487,-0.513,0.0191,-0.2192,-0.1741,0.3134,0.0874,-0.1019
8/21/2026 11:16,FER,Nasdaq 100,62.47,60,0.7461,0.45,0.3,0.6744,-0.3256,0.0558,-0.1713,-0.1631,0.0312,0.0073,-0.0042,0.45,0.3,0.6416,-0.3584,0.0409,-0.1266,-0.1184,0.0457,0.0135,-0.0095,10.2,0.55,0.6596,-0.3404,0.0474,-0.0726,-0.0644,0.0549,0.0211,-0.0133
8/21/2026 11:16,FTNT,Nasdaq 100,151.15,150,0.4092,4,3.46,0.5715,-0.4285,0.0458,-0.2514,-0.2309,0.0822,0.0158,-0.013,8.63,5.02,0.5613,-0.4387,0.0303,-0.194,-0.1735,0.1167,0.0303,-0.0272,6.23,6,0.5615,-0.4385,0.0258,-0.1539,-0.1334,0.1429,0.0449,-0.0412
8/21/2026 11:16,GD,S&P 500,383.99,380,0.2949,17.45,1.8,0.6178,-0.3822,0.0243,-0.4586,-0.4066,0.2028,0.0438,-0.029,13.7,1.74,0.6217,-0.3783,0.0231,-0.2549,-0.203,0.286,0.0881,-0.0574,10.12,5.8,0.6092,-0.3908,0.0188,-0.217,-0.1651,0.3536,0.1283,-0.0897
8/21/2026 11:16,GE,S&P 500,348.4,350,0.2904,4.4,6.23,0.4721,-0.5279,0.0284,-0.4202,-0.3723,0.192,0.0306,-0.0365,7.12,11.27,0.493,-0.507,0.0199,-0.3085,-0.2606,0.2722,0.063,-0.071,10.6,12.22,0.504,-0.496,0.0166,-0.2517,-0.2039,0.3334,0.0957,-0.1051
8/21/2026 11:16,GEHC,Nasdaq 100,74.64,75,0.29,0.95,1.55,0.4704,-0.5296,0.1327,-0.0899,-0.0796,0.0411,0.0065,-0.0078,2.05,3,0.4937,-0.5063,0.0876,-0.0697,-0.0594,0.0583,0.0135,-0.0152,1.2,0.75,0.5071,-0.4929,0.0656,-0.0626,-0.0523,0.0714,0.0204,-0.0226
8/21/2026 11:16,GEV,S&P 500,956.86,960,0.458,24.2,25.48,0.4981,-0.5019,0.0066,-1.7913,-1.66,0.5286,0.087,-0.097,37.85,30.41,0.5133,-0.4867,0.0044,-1.3592,-1.2279,0.7472,0.1747,-0.1928,46,43.84,0.5213,-0.4787,0.0037,-1.0965,-0.9654,0.9143,0.2621,-0.2886
8/21/2026 11:16,GILD,Nasdaq 100 / S&P 500,147.21,145,0.3189,2.45,0.5,0.6507,-0.3493,0.0569,-0.1844,-0.1646,0.0755,0.0176,-0.0102,3.2,2.12,0.6178,-0.3822,0.0406,-0.1397,-0.1199,0.11,0.0329,-0.0226,3.6,3.75,0.6106,-0.3894,0.0352,-0.111,-0.0912,0.1354,0.0484,-0.0348
8/21/2026 11:16,GM,S&P 500,87.86,90,0.2422,0.37,4.03,0.2507,-0.7493,0.108,-0.07,-0.0576,0.0387,0.0041,-0.0131,0.96,6.6,0.3503,-0.6497,0.0783,-0.0667,-0.0544,0.0638,0.0114,-0.0231,1.25,5.65,0.4093,-0.5907,0.0561,-0.0687,-0.0564,0.0819,0.0196,-0.0321
8/21/2026 11:16,GOOG,Nasdaq 100 / S&P 500,341.11,340,0.294,6.35,4.35,0.5492,-0.4508,0.0285,-0.4175,-0.3709,0.187,0.0347,-0.0304,8.71,6.51,0.5474,-0.4526,0.0204,-0.2995,-0.253,0.2646,0.0683,-0.0619,10.23,8.71,0.5483,-0.4517,0.0163,-0.2536,-0.2072,0.324,0.1014,-0.0936
8/21/2026 11:16,GOOGL,Nasdaq 100 / S&P 500,344.04,340,0.3157,8,3.2,0.6233,-0.3767,0.0252,-0.4362,-0.3896,0.1809,0.0395,-0.0256,10.28,5.35,0.6045,-0.3955,0.0192,-0.3026,-0.2561,0.2595,0.0757,-0.0544,11.8,6.55,0.5966,-0.4034,0.016,-0.2489,-0.2025,0.3195,0.111,-0.084
8/21/2026 11:16,GS,Dow 30 / S&P 500,1014.23,1010,0.3059,24.55,11.52,0.5567,-0.4433,0.0092,-1.2864,-1.1482,0.5547,0.1045,-0.089,23.85,21.45,0.552,-0.448,0.0064,-0.9421,-0.804,0.7857,0.2041,-0.1825,35.7,32.32,0.5534,-0.4466,0.0054,-0.7566,-0.6186,0.9618,0.3042,-0.2752
8/21/2026 11:16,HD,Dow 30 / S&P 500,336.61,340,0.3309,4,6,0.4305,-0.5695,0.0255,-0.4521,-0.4056,0.1831,0.0269,-0.0383,5.25,11.11,0.4503,-0.5497,0.022,-0.2747,-0.2282,0.261,0.0559,-0.0743,5.3,12.12,0.4672,-0.5328,0.0188,-0.2211,-0.1747,0.321,0.0863,-0.1088
8/21/2026 11:16,HON,Dow 30 / Nasdaq 100 / S&P 500,218.22,220,0.3053,2.7,3.86,0.4412,-0.5588,0.0428,-0.2728,-0.2427,0.1193,0.0179,-0.0243,4.78,5.1,0.4671,-0.5329,0.0325,-0.1869,-0.1568,0.1699,0.0375,-0.0467,5.4,5.9,0.4843,-0.5157,0.026,-0.159,-0.129,0.2087,0.0576,-0.0686
8/21/2026 11:16,IBM,Dow 30 / S&P 500,237.04,240,0.3128,3.14,8.3,0.4041,-0.5959,0.0377,-0.2968,-0.2639,0.1272,0.0178,-0.0282,4.22,9.38,0.4481,-0.5519,0.0259,-0.2299,-0.1971,0.1836,0.0388,-0.053,5.77,9.9,0.4687,-0.5313,0.0209,-0.1947,-0.1619,0.2261,0.0602,-0.0775
8/21/2026 11:16,IDXX,Nasdaq 100,553.27,550,0.398,4.6,2.15,0.5605,-0.4395,0.0129,-0.8994,-0.8241,0.3021,0.0568,-0.0486,4.6,2.15,0.5555,-0.4445,0.0092,-0.6479,-0.5727,0.4281,0.1104,-0.1001,22.03,14.15,0.5586,-0.4414,0.0086,-0.472,-0.3969,0.5237,0.1658,-0.1497
8/21/2026 11:16,INSM,Nasdaq 100,126.38,125,0.5049,2,0.8,0.5813,-0.4187,0.0442,-0.256,-0.2389,0.0684,0.0133,-0.0107,2,0.8,0.5712,-0.4288,0.0314,-0.1843,-0.1672,0.0972,0.0255,-0.0224,5.9,4.3,0.5752,-0.4248,0.0316,-0.125,-0.1079,0.1188,0.0385,-0.0332
8/21/2026 11:16,INTC,Dow 30 / Nasdaq 100 / S&P 500,90.45,90,0.5757,3.3,3.15,0.5456,-0.4544,0.055,-0.2105,-0.1982,0.0496,0.0089,-0.0084,4.7,4.4,0.5468,-0.4532,0.0365,-0.1597,-0.1474,0.0702,0.0172,-0.0173,5.44,5.1,0.5503,-0.4497,0.0309,-0.1269,-0.1146,0.0859,0.0255,-0.0261
8/21/2026 11:16,INTU,Nasdaq 100 / S&P 500,368.77,370,0.8451,16.3,16.1,0.5153,-0.4847,0.0092,-1.2527,-1.202,0.2036,0.0332,-0.0377,20.1,17.83,0.5238,-0.4762,0.0077,-0.7559,-0.7053,0.2876,0.0663,-0.0753,19.8,36.8,0.5295,-0.4705,0.007,-0.561,-0.5105,0.3519,0.0994,-0.1129
8/21/2026 11:16,ISRG,Nasdaq 100 / S&P 500,379.19,380,0.3563,7.15,7.5,0.5003,-0.4997,0.0213,-0.5581,-0.5061,0.2095,0.035,-0.0378,8.11,12.52,0.5126,-0.4874,0.0151,-0.4003,-0.3483,0.2961,0.0705,-0.0749,10.04,13.48,0.5202,-0.4798,0.0125,-0.3267,-0.2748,0.3624,0.1061,-0.1119
8/21/2026 11:16,JNJ,Dow 30 / S&P 500,271.55,270,0.2076,3.9,3.23,0.5972,-0.4028,0.0496,-0.2375,-0.2006,0.1455,0.0303,-0.0214,4.1,6,0.5824,-0.4176,0.0354,-0.1746,-0.1377,0.2076,0.0586,-0.0448,5.95,4.89,0.5748,-0.4252,0.0273,-0.1545,-0.1176,0.2553,0.0858,-0.0691
8/21/2026 11:16,JPM,Dow 30 / S&P 500,352.63,350,0.2119,5.9,2.85,0.6188,-0.3812,0.0368,-0.3108,-0.2629,0.1861,0.0407,-0.0263,9.21,4.49,0.5863,-0.4137,0.0228,-0.2652,-0.2173,0.269,0.076,-0.058,9,4.75,0.5893,-0.4107,0.0213,-0.1966,-0.1488,0.329,0.1142,-0.0865
8/21/2026 11:16,KDP,Nasdaq 100,31.95,32,0.3066,0.17,1.09,0.5043,-0.4957,0.294,-0.0408,-0.0364,0.0177,0.003,-0.0031,0.17,1.09,0.5154,-0.4846,0.2077,-0.0295,-0.0251,0.0249,0.006,-0.0062,0.95,0.7,0.5224,-0.4776,0.1771,-0.0235,-0.0191,0.0305,0.0091,-0.0093
8/21/2026 11:16,KHC,Nasdaq 100,25.64,26,0.3027,0.28,0.45,0.3846,-0.6154,0.3556,-0.0306,-0.0271,0.0136,0.0018,-0.0031,0.39,1.17,0.4195,-0.5805,0.2867,-0.0204,-0.0169,0.0196,0.004,-0.006,0.43,1.18,0.4655,-0.5345,0.1789,-0.0226,-0.019,0.0244,0.0064,-0.0085
8/21/2026 11:16,KLAC,Nasdaq 100,183,185,0.5714,5.49,7.34,0.4659,-0.5341,0.0274,-0.4221,-0.3968,0.1007,0.0154,-0.02,6.4,9.3,0.4922,-0.5078,0.0189,-0.3127,-0.2874,0.143,0.0316,-0.0392,11.5,10.95,0.5033,-0.4967,0.0162,-0.2459,-0.2206,0.1751,0.0477,-0.0584
8/21/2026 11:16,KO,Dow 30 / S&P 500,90.58,90,0.208,1.36,0.49,0.6074,-0.3926,0.1473,-0.079,-0.0667,0.0482,0.0103,-0.007,1.72,0.85,0.5928,-0.4072,0.1098,-0.0561,-0.0438,0.0689,0.0199,-0.0146,2.09,1.2,0.5849,-0.4151,0.0873,-0.0484,-0.0361,0.0847,0.0292,-0.0224
8/21/2026 11:16,LIN,Nasdaq 100 / S&P 500,489.62,490,0.3411,2.35,5.7,0.5111,-0.4889,0.0172,-0.6918,-0.6247,0.2704,0.0462,-0.0477,2.35,5.7,0.5202,-0.4798,0.0122,-0.4985,-0.4315,0.3821,0.0926,-0.095,11.5,12.7,0.5261,-0.4739,0.0139,-0.3042,-0.2373,0.4675,0.1413,-0.1398
8/21/2026 11:16,LITE,Nasdaq 100,867.99,870,0.7242,34.1,38.5,0.5146,-0.4854,0.0046,-2.5356,-2.4165,0.4792,0.0791,-0.0876,63,55.8,0.5283,-0.4717,0.0031,-1.8735,-1.7546,0.6765,0.1564,-0.1767,64.61,71,0.5359,-0.4641,0.0026,-1.4813,-1.3624,0.8272,0.2329,-0.2662
8/21/2026 11:16,LLY,S&P 500,1269.72,1270,0.3196,19.75,38.72,0.5155,-0.4845,0.0071,-1.6869,-1.5131,0.701,0.1211,-0.1222,29.54,43.68,0.5234,-0.4766,0.0048,-1.2668,-1.0932,0.9904,0.2418,-0.2444,29.7,36.6,0.5291,-0.4709,0.0042,-0.9942,-0.8208,1.2118,0.3636,-0.365
8/21/2026 11:16,LMT,S&P 500,567.97,570,0.3017,7.42,9.1,0.4834,-0.5166,0.0168,-0.712,-0.634,0.3135,0.051,-0.0582,10.81,12.3,0.497,-0.503,0.0139,-0.4453,-0.3673,0.4437,0.1041,-0.1142,30.77,15.73,0.5063,-0.4937,0.0125,-0.3407,-0.2629,0.5434,0.1582,-0.1688
8/21/2026 11:16,LOW,S&P 500,217.12,220,0.3158,2.75,4.18,0.3984,-0.6016,0.0406,-0.2732,-0.2431,0.116,0.0161,-0.0261,4.18,6.2,0.4442,-0.5558,0.0279,-0.2122,-0.1821,0.168,0.0353,-0.049,5,7.6,0.4592,-0.5408,0.0247,-0.1645,-0.1345,0.2067,0.0543,-0.0719
8/21/2026 11:16,LRCX,Nasdaq 100 / S&P 500,307.24,310,0.5286,10.55,11.85,0.4711,-0.5289,0.0177,-0.6579,-0.6155,0.1693,0.0263,-0.0331,14.12,16.1,0.4955,-0.5045,0.012,-0.4908,-0.4485,0.24,0.0537,-0.065,22.75,18.63,0.5099,-0.4901,0.0094,-0.4215,-0.3791,0.2939,0.0809,-0.0969
8/21/2026 11:16,MA,S&P 500,578.99,580,0.234,5.6,6.6,0.4969,-0.5031,0.0213,-0.573,-0.4936,0.3199,0.0538,-0.0573,9.63,9.65,0.511,-0.489,0.0144,-0.4321,-0.3528,0.4522,0.1092,-0.1128,9.48,12.75,0.5194,-0.4806,0.0121,-0.353,-0.2737,0.5534,0.1652,-0.1675
8/21/2026 11:16,MAR,Nasdaq 100,355.01,360,0.3143,2.55,4.62,0.3909,-0.6091,0.0248,-0.4422,-0.3929,0.1888,0.0258,-0.0432,5.65,6.7,0.4273,-0.5727,0.0194,-0.3027,-0.2535,0.2728,0.0558,-0.082,6.91,13.23,0.4547,-0.5453,0.0152,-0.2675,-0.2183,0.3375,0.0879,-0.1186
8/21/2026 11:16,MCD,Dow 30 / S&P 500,270.33,270,0.2008,3.15,3.37,0.537,-0.463,0.0528,-0.2327,-0.1958,0.1487,0.0272,-0.0245,3.65,5.39,0.5422,-0.4578,0.0409,-0.157,-0.1201,0.21,0.0546,-0.0488,5.05,6.42,0.5469,-0.4531,0.0344,-0.1283,-0.0914,0.2569,0.0821,-0.0728
8/21/2026 11:16,MCHP,Nasdaq 100,75.49,75,0.436,2.67,1.68,0.5607,-0.4393,0.0865,-0.1339,-0.1236,0.0412,0.0077,-0.0067,3.9,2.46,0.5556,-0.4444,0.0604,-0.0976,-0.0873,0.0584,0.015,-0.0137,4.5,3.07,0.5554,-0.4446,0.0467,-0.0848,-0.0746,0.0715,0.022,-0.021
8/21/2026 11:16,MDLZ,Nasdaq 100 / S&P 500,64.34,65,0.273,0.65,0.4,0.4107,-0.5893,0.1599,-0.0711,-0.0622,0.0347,0.0049,-0.0075,0.8,3.07,0.4526,-0.5474,0.1094,-0.0551,-0.0462,0.0499,0.0107,-0.0142,1.25,2.52,0.4872,-0.5128,0.0665,-0.0609,-0.0521,0.0615,0.0168,-0.0205
8/21/2026 11:16,MDT,S&P 500,93,95,0.2473,0.5,6.3,0.2823,-0.7177,0.1061,-0.0804,-0.0674,0.0435,0.0049,-0.0133,1.69,2.32,0.4055,-0.5945,0.0591,-0.0958,-0.0828,0.0706,0.0138,-0.0226,1.87,2.93,0.4232,-0.5768,0.0533,-0.0735,-0.0606,0.0873,0.0214,-0.0331
8/21/2026 11:16,MELI,Nasdaq 100,1944.44,1940,0.4569,26.69,29.01,0.533,-0.467,0.0032,-3.6289,-3.3634,1.0706,0.1888,-0.1829,20.1,51,0.5367,-0.4633,0.0025,-2.4255,-2.1602,1.5128,0.374,-0.3687,32.4,52,0.5405,-0.4595,0.002,-1.971,-1.706,1.8511,0.5572,-0.5558
8/21/2026 11:16,META,Nasdaq 100 / S&P 500,550.35,550,0.3859,12.47,9.01,0.5226,-0.4774,0.0135,-0.8744,-0.7992,0.3036,0.0528,-0.0526,16.65,13.5,0.5286,-0.4714,0.0094,-0.6379,-0.5627,0.4289,0.1048,-0.1057,19.82,17.35,0.5336,-0.4664,0.0078,-0.5207,-0.4455,0.5248,0.1567,-0.1588
